No,NPSN,Nama Satuan Pendidikan,Alamat,Kelurahan,Status,Kode Wilayah,Jenis Sekolah,Kecamatan,Alamat Lengkap,Country,Coordinates,Address found,lattitude,Longitude
3,20254895.0,TK AL-KAUTSAR,Jl. Pagarsih Gg. Onong No. 183/89 RT 07 RW 09,Cibadak,SWASTA,26005,TK,Astanaanyar,"Jl. Pagarsih Gg. Onong No. 183/89 RT 07 RW 09, Kel. Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.922358699999999,107.5887255","Jl. Pagarsih No.183, Jamika, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 40231, Indonesia",-6.9223587,107.5887255
4,20254897.0,TK BHAYANGKARI 42,JL. PELINDUNG HEWAN NO. 20B/46,Pelindung Hewan,SWASTA,26005,TK,Astanaanyar,"JL. PELINDUNG HEWAN NO. 20B/46, Kel. Pelindung Hewan, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.940763199999999,107.6058791","Jl. Pelindung Hewan No.20b 46, Pelindung Hewan, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243, Indonesia",-6.9407632,107.6058791
5,20254896.0,TK BHAYANGKARI 49,Jl. Mohammad Toha No. 198 RT 11 RW 01,Karasak,SWASTA,26005,TK,Astanaanyar,"Jl. Mohammad Toha No. 198 RT 11 RW 01, Kel. Karasak, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9455354,107.6082613","Jl. Moch. Toha No.198, Karasak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243, Indonesia",-6.9455354,107.6082613
6,20254899.0,TK BUGENVIL,Jl. Mohammad Toha No. 214 RT 4 RW 6,Karasak,SWASTA,26005,TK,Astanaanyar,"Jl. Mohammad Toha No. 214 RT 4 RW 6, Kel. Karasak, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.946767299999999,107.6087431","MOH TOHA, Jl. Moch. Toha No.214, Karasak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243, Indonesia",-6.9467673,107.6087431
7,20254893.0,TK FITRA SARI,Jl. Pagarsih Gg. H. Idrus No. 33 Rt 6 RW 9,Cibadak,SWASTA,26005,TK,Astanaanyar,"Jl. Pagarsih Gg. H. Idrus No. 33 Rt 6 RW 9, Kel. Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9243394,107.5939373","Gg. H. Idrus No.33, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia",-6.9243394,107.5939373
8,20254892.0,TK KRISTEN GAMALIEL,Jl. Cibadak No. 171-173,Cibadak,SWASTA,26005,TK,Astanaanyar,"Jl. Cibadak No. 171-173, Kel. Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9215506,107.5978115","Jl. Cibadak No.171, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia",-6.9215506,107.5978115
9,20254883.0,TK KUNCUP HARAPAN,Jl. Karanganyar No. 37,Karang Anyar,SWASTA,26005,TK,Astanaanyar,"Jl. Karanganyar No. 37, Kel. Karang Anyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.922932599999999,107.6016758","Jl. Karang Anyar No.37, Karanganyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia",-6.9229326,107.6016758
10,20254891.0,TK NURUL IMAN,Jl. Kebon Manggu Gg. Lebe No. 16,Karang Anyar,SWASTA,26005,TK,Astanaanyar,"Jl. Kebon Manggu Gg. Lebe No. 16, Kel. Karang Anyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9262883,107.6020307","Gg. Lebe No.16, Karanganyar, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia",-6.9262883,107.6020307
11,20254889.0,TK PELITA BANGSA,Jl. Soekarno Hatta No. 391 RT 1 RW 5,Karasak,SWASTA,26005,TK,Astanaanyar,"Jl. Soekarno Hatta No. 391 RT 1 RW 5, Kel. Karasak, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.947837,107.6047092","Jl. Soekarno-Hatta No.391, Karasak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243, Indonesia",-6.947837,107.6047092
12,20254885.0,TK SILIH ASIH,Jl. H. Sapari Gg. Silih Asih No. 11/90 RT 9 RW 7,Cibadak,SWASTA,26005,TK,Astanaanyar,"Jl. H. Sapari Gg. Silih Asih No. 11/90 RT 9 RW 7, Kel. Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9240565,107.5974392","Jl. Silih Asih No.11 90, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia",-6.9240565,107.5974392
1,20254992.0,TK AL-FATWA,JL. PLN CIGERELENG NO. 21,Ciseureuh,SWASTA,26006,TK,Regol,"JL. PLN CIGERELENG NO. 21, Kel. Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9507204,107.6112779","Jl. Babakan Kajaksan Jl. PLN Cigereleng No.21, Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat 40255, Indonesia",-6.9507204,107.6112779
2,20254982.0,TK ASSALAM,JL. SASAK GANTUNG NO. 9,Balong Gede,SWASTA,26006,TK,Regol,"JL. SASAK GANTUNG NO. 9, Kel. Balong Gede, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9257921,107.6082948","Jl. Sasak Gantung No.9, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251, Indonesia",-6.9257921,107.6082948
3,70013183.0,TK BAITUL HIKMAH,Jl. Denki Selatan V No.38 RT.005/002,Ciseureuh,SWASTA,26006,TK,Regol,"Jl. Denki Selatan V No.38 RT.005/002, Kel. Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9467494,107.6116046","Jl. Denki Selatan V No.38, Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat 40255, Indonesia",-6.9467494,107.6116046
4,70028831.0,TK DIAN KENCANA,Jl. Moch. Toha / BKR No. 77,Cigereleng,SWASTA,26006,TK,Regol,"Jl. Moch. Toha / BKR No. 77, Kel. Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.937942400000001,107.6061691","Jl. Moch. Toha No.77, Pelindung Hewan, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243, Indonesia",-6.9379424,107.6061691
5,20254996.0,TK ELEKTRINA,JL. PLN CIATEUL,Ciateul,SWASTA,26006,TK,Regol,"JL. PLN CIATEUL, Kel. Ciateul, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9336907,107.6105812","Jl. PLN Ciateul, Ciateul, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",-6.9336907,107.6105812
6,20254984.0,TK KRISTEN KALAM KUDUS,Jl. Ibu Inggit Garnasih No. 108,Ciateul,SWASTA,26006,TK,Regol,"Jl. Ibu Inggit Garnasih No. 108, Kel. Ciateul, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9326455,107.6086312","Jl. Ibu Inggit Garnasih No.108, Ciateul, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",-6.9326455,107.6086312
7,20254983.0,TK KRISTEN REHOBOTH,Jl. Rd. Dewi Sartika No. 36-38,Balong Gede,SWASTA,26006,TK,Regol,"Jl. Rd. Dewi Sartika No. 36-38, Kel. Balong Gede, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9277589,107.6056697","Jl. Raden Dewi Sartika No.36-38, Pungkur, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",-6.9277589,107.6056697
8,20254991.0,TK MELATI MEKAR,JL. DENKI NO. 36,Ciseureuh,SWASTA,26006,TK,Regol,"JL. DENKI NO. 36, Kel. Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.946196599999999,107.6108533","Jl. Denki No.36, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40255, Indonesia",-6.9461966,107.6108533
9,20254995.0,TK NUGRAHA,JL. PLN DALAM NO. 4,Ciseureuh,SWASTA,26006,TK,Regol,"JL. PLN DALAM NO. 4, Kel. Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9511198,107.6112011","Jl. PLN Dalam No.4, RW.6, Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat 40255, Indonesia",-6.9511198,107.6112011
10,20254994.0,TK PELANGI,JL.SRIWIJAYA/ Gg.BABAKAN PRIANGAN III No. 8,Ciseureuh,SWASTA,26006,TK,Regol,"JL.SRIWIJAYA/ Gg.BABAKAN PRIANGAN III No. 8, Kel. Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9470938,107.6143561","Jl. Babakan Priangan Raya, Ciseureuh, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",-6.9470938,107.6143561
11,70000114.0,TK PERSIS 168 AL-HIKMAH,Jl. Sasak Gantung No. 115/18B,Balong Gede,SWASTA,26006,TK,Regol,"Jl. Sasak Gantung No. 115/18B, Kel. Balong Gede, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.926273699999999,107.6125376","Jl. Sasak Gantung No.115 18b, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia",-6.9262737,107.6125376
12,20254988.0,TK RIA,JL. MURNI I No.20 RT.05 RW.03,Ciateul,SWASTA,26006,TK,Regol,"JL. MURNI I No.20 RT.05 RW.03, Kel. Ciateul, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.934791799999999,107.611785","Jl. Murni I No.20, Ciateul, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",-6.9347918,107.611785
13,20254989.0,TK SANTA LUCIA,JL. SINDANG PALAY NO. 20,Ciateul,SWASTA,26006,TK,Regol,"JL. SINDANG PALAY NO. 20, Kel. Ciateul, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9335797,107.6091904","Jl. Sindang Palay No.20, Ciateul, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",-6.9335797,107.6091904
14,20254986.0,TK TAMAN GEMBIRA,Jl. Dewi Sartika Gg. Jaksa No. 21,Pungkur,SWASTA,26006,TK,Regol,"Jl. Dewi Sartika Gg. Jaksa No. 21, Kel. Pungkur, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9308866,107.6055498","Gg. Jaksa No.21, Pungkur, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",-6.9308866,107.6055498
15,20254997.0,TK YOS SUDARSO,JL. MOH. TOHA NO. 19,Pungkur,SWASTA,26006,TK,Regol,"JL. MOH. TOHA NO. 19, Kel. Pungkur, Kec. Regol, Kota Bandung, Jawa Barat, Indonesia",id,"-6.929688199999999,107.6070839","Jl. Moch. Toha No.19, Pungkur, Kec. Regol, Kota Bandung, Jawa Barat 40252, Indonesia",-6.9296882,107.6070839
1,20255001.0,TK AISYIYAH 1,Jl. Banteng Dalam No. 6,Turangga,SWASTA,26007,TK,Lengkong,"Jl. Banteng Dalam No. 6, Kel. Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.932680599999999,107.6240985","Jl. Banteng Dalam No.6, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9326806,107.6240985
2,20255218.0,TK AL-HASAN,Jl. Situ Cipanunjang No.1A RT.002/003,Cijagra,SWASTA,26007,TK,Lengkong,"Jl. Situ Cipanunjang No.1A RT.002/003, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9441245,107.6284805","Jl. Situ Cipanunjang No.1a, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.9441245,107.6284805
3,20255003.0,TK AL-HIDAYAH,JL. SELEDRI NO. 2,Lingkar Selatan,SWASTA,26007,TK,Lengkong,"JL. SELEDRI NO. 2, Kel. Lingkar Selatan, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9307928,107.6292227","Jl. Senen Raya, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9307928,107.6292227
4,20255215.0,TK AL-MUHAJIRIN,JL. SURYALAYA BARU,Cijagra,SWASTA,26007,TK,Lengkong,"JL. SURYALAYA BARU, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9438349,107.6221206","Jl. Suryalaya Baru, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.9438349,107.6221206
5,20254998.0,TK BPI,JL. HALIMUN 23,Cijagra,SWASTA,26007,TK,Lengkong,"JL. HALIMUN 23, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.944290899999999,107.625981","3J4G+79Q, Cijagra, Lengkong, Bandung City, West Java, Indonesia",-6.9442909,107.625981
6,20255004.0,TK BPK PENABUR,JL. GUNTUR NO. 34,Cijagra,SWASTA,26007,TK,Lengkong,"JL. GUNTUR NO. 34, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.925622199999999,107.6208847","Jl. Guntur No.34, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9256222,107.6208847
7,20255005.0,TK BUDI ISTRI,Jl. Sancang No. 4,Burangrang,SWASTA,26007,TK,Lengkong,"Jl. Sancang No. 4, Kel. Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9301051,107.619161","Jl. Sancang No.4, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9301051,107.619161
8,20255216.0,TK GAGAS CERIA,JL. MALABAR 80-82,Malabar,SWASTA,26007,TK,Lengkong,"JL. MALABAR 80-82, Kel. Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9274133,107.6227345","Jl. Malabar No.80, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9274133,107.6227345
9,20255225.0,TK IT MUJAHIDIN,Jl. Sancang No. 6,Burangrang,SWASTA,26007,TK,Lengkong,"Jl. Sancang No. 6, Kel. Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9303113,107.6194174","Jl. Sancang No.6, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9303113,107.6194174
10,20255220.0,TK KARTIKA X-2,JL. GATOT SUBROTO 160,Lingkar Selatan,SWASTA,26007,TK,Lengkong,"JL. GATOT SUBROTO 160, Kel. Lingkar Selatan, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.927794599999999,107.6356822","Jl. Gatot Subroto No.160, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9277946,107.6356822
11,20255221.0,TK KARTIKA XI-1 SESKOAD,Jl. Gatot Subroto No. 96,Lingkar Selatan,SWASTA,26007,TK,Lengkong,"Jl. Gatot Subroto No. 96, Kel. Lingkar Selatan, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9258934,107.6285608","Jl. Gatot Subroto No.96, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9258934,107.6285608
12,20255006.0,TK KEMALA BHAYANGKARI 36,Jl. Palasari No. 44 RT 08 RW 09 Kel. Malabar Kec. Lengkong Kota Bandung,Malabar,SWASTA,26007,TK,Lengkong,"Jl. Palasari No. 44 RT 08 RW 09 Kel. Malabar Kec. Lengkong Kota Bandung, Kel. Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.931648999999999,107.622866","Ps. Palasari, Jl. Palasari No.44, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.931649,107.622866
13,20255213.0,TK NURUL FALAAH,JL. RAJAMANTRI KIDUL 6,Turangga,SWASTA,26007,TK,Lengkong,"JL. RAJAMANTRI KIDUL 6, Kel. Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9439281,107.6329015","Jl. Rajamantri Kidul No.6, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9439281,107.6329015
14,20255226.0,TK NURUL HUDA,JL. SEKAR MANIS NO 34,Turangga,SWASTA,26007,TK,Lengkong,"JL. SEKAR MANIS NO 34, Kel. Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.940182699999999,107.6274039","Jl. Sekar Manis No.34, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9401827,107.6274039
15,70060786.0,TK PASCAL MONTESSORI,Jl. Guntur No. 14,Malabar,SWASTA,26007,TK,Lengkong,"Jl. Guntur No. 14, Kel. Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.924206799999999,107.6214266","Jl. Guntur No.14, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9242068,107.6214266
16,20255223.0,TK PASI HARAPAN BANGSA,Jl. Wirangrong No. 2,Turangga,SWASTA,26007,TK,Lengkong,"Jl. Wirangrong No. 2, Kel. Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9359471,107.6291789","Jl. Wirangrong No.2, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9359471,107.6291789
17,20255210.0,TK PERTIWI 1,JL. SITU LEMBANG,Cijagra,SWASTA,26007,TK,Lengkong,"JL. SITU LEMBANG, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.944290899999999,107.625981","3J4G+79Q, Cijagra, Lengkong, Bandung City, West Java, Indonesia",-6.9442909,107.625981
18,20255211.0,TK SANDHY PUTRA,JL. BKR 11,Cijagra,SWASTA,26007,TK,Lengkong,"JL. BKR 11, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.937783,107.6216013","Jl. BKR No.11, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.937783,107.6216013
19,20255007.0,TK TADIKA PURI,JL. SITU PATENGGANG NO. 5,Cijagra,SWASTA,26007,TK,Lengkong,"JL. SITU PATENGGANG NO. 5, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9453841,107.6290689","Jl. Situ Patenggang No.5, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.9453841,107.6290689
20,20255214.0,TK YAYASAN BERIBU,JL. BKR No.1 RT.09 RW.06,Cijagra,SWASTA,26007,TK,Lengkong,"JL. BKR No.1 RT.09 RW.06, Kel. Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9374248,107.6225956","Jl. BKR No.1, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.9374248,107.6225956
1,20255396.0,TK AL-WAHDAH,JL. Batununggal No. 95,Batununggal,SWASTA,26008,TK,Bandung Kidul,"JL. Batununggal No. 95, Kel. Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.954826499999999,107.6379448","Jl. Batununggal Gg. Batu Berekah No.95, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266, Indonesia",-6.9548265,107.6379448
2,20254824.0,TK BINEKAS,JL. TERUSAN BUAH BATU,Kujangsari,SWASTA,26008,TK,Bandung Kidul,"JL. TERUSAN BUAH BATU, Kel. Kujangsari, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9600443,107.6391577","Jl. Terusan Buah Batu, Kujangsari, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",-6.9600443,107.6391577
3,20254828.0,TK DARUR RAHMAH,JL. H. BARDAN VII,Kujangsari,SWASTA,26008,TK,Bandung Kidul,"JL. H. BARDAN VII, Kel. Kujangsari, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9616716,107.645887","Jl. H. Bardan Raya, Kujangsari, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40287, Indonesia",-6.9616716,107.645887
4,20254827.0,TK DAYA WANITA III,Jl. Sekelimus VII No. 18,Batununggal,SWASTA,26008,TK,Bandung Kidul,"Jl. Sekelimus VII No. 18, Kel. Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9480436,107.6365797","Jl. Sekelimus VII No.18B, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266, Indonesia",-6.9480436,107.6365797
5,20254818.0,TK ISLAM TERPADU LUQMANUL HAKIM,JL. PARAKAN WANGI NO. 17,Batununggal,SWASTA,26008,TK,Bandung Kidul,"JL. PARAKAN WANGI NO. 17, Kel. Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9509693,107.627804","Jl. Parakan Wangi No.17, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266, Indonesia",-6.9509693,107.627804
6,20254823.0,TK NURUL INAYAH,JL. H. BARDAN lll No.309B,Kujangsari,SWASTA,26008,TK,Bandung Kidul,"JL. H. BARDAN lll No.309B, Kel. Kujangsari, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9616716,107.645887","Jl. H. Bardan Raya, Kujangsari, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40287, Indonesia",-6.9616716,107.645887
7,20254821.0,TK PLUS MUTIARA,JL. BATUNUNGGAL,Batununggal,SWASTA,26008,TK,Bandung Kidul,"JL. BATUNUNGGAL, Kel. Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9559724,107.6378766","Jl. Batununggal, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",-6.9559724,107.6378766
8,20254822.0,TK SANTO ALOYSIUS,Jl. Batununggal Indah II No. 30,Mengger,SWASTA,26008,TK,Bandung Kidul,"Jl. Batununggal Indah II No. 30, Kel. Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.955618800000001,107.623547","Jl. Batununggal Indah II No.30, Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40267, Indonesia",-6.9556188,107.623547
9,20254819.0,TK TIARA BUNDA,Jl. Batununggal Indah I No. 74 - 76,Mengger,SWASTA,26008,TK,Bandung Kidul,"Jl. Batununggal Indah I No. 74 - 76, Kel. Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9580075,107.6263489","Jl. Batununggal Indah I No.74-76, Mengger, Kec. Bandung Kidul, Kota Bandung, Jawa Barat 40266, Indonesia",-6.9580075,107.6263489
1,20254765.0,TK AL-BAYAN,Jl. Meteor Raya Blok L II No. 76A,Sekejati,SWASTA,26009,TK,Buahbatu,"Jl. Meteor Raya Blok L II No. 76A, Kel. Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9504656,107.6592313","Jl. Meteor Raya, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",-6.9504656,107.6592313
2,20254773.0,TK AL-FALAH,Jl. Kawaluyaan Indah XIV/11,Jati Sari,SWASTA,26009,TK,Buahbatu,"Jl. Kawaluyaan Indah XIV/11, Kel. Jati Sari, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9329467,107.6606984","Jl. Kawaluyaan Indah XIV No.11, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9329467,107.6606984
3,69987496.0,TK AL-FARABI,Jl. Uranus Utama VI.A.III No. 85,Sekejati,SWASTA,26009,TK,Buahbatu,"Jl. Uranus Utama VI.A.III No. 85, Kel. Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.9516578,107.6604882","Jl. Uranus Utama VI, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9516578,107.6604882
4,20254764.0,TK AL-IHWAN,JL. YUPITER RAYA NO. 7,Sekejati,SWASTA,26009,TK,Buahbatu,"JL. YUPITER RAYA NO. 7, Kel. Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.945177500000001,107.6616952","Jl. Yupiter Raya No.7, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9451775,107.6616952
5,20254755.0,TK AL-IKHLAS,Jl. Margacinta No.169,Margasari,SWASTA,26009,TK,Buahbatu,"Jl. Margacinta No.169, Kel. Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.954227100000001,107.641562","Jl. Margacinta No.169, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",-6.9542271,107.641562
6,20254768.0,TK AL-MUNAJAH,Jl. Pluto Selatan I No. 38A,Margasari,SWASTA,26009,TK,Buahbatu,"Jl. Pluto Selatan I No. 38A, Kel. Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.957294099999999,107.6620277","Jl. Pluto Sel. I No.38a, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9572941,107.6620277
7,20254763.0,TK ARYANDINI 3,Jl. Yupiter Barat XIX No.1,Sekejati,SWASTA,26009,TK,Buahbatu,"Jl. Yupiter Barat XIX No.1, Kel. Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.944330799999999,107.6593427","Jl. Yupiter Barat 19 No.1, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9443308,107.6593427
8,69967037.0,TK BINA PURI HANDAYANI,Jl. Soekarno Hatta No. 725D,Jati Sari,SWASTA,26009,TK,Buahbatu,"Jl. Soekarno Hatta No. 725D, Kel. Jati Sari, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.938505800000001,107.6665051","Jl. Soekarno-Hatta No.725d, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9385058,107.6665051
9,70053455.0,TK CENDEKIA MUSLIM BANDUNG,Jl. Haji Mukti No. 29 Margacinta,Margasari,SWASTA,26009,TK,Buahbatu,"Jl. Haji Mukti No. 29 Margacinta, Kel. Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.959294499999999,107.6670705","Jl. H. Mukti No.29, Margasari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.9592945,107.6670705
10,20254754.0,TK DEWI SARTIKA,Jl. Logam No. 9,Cijaura,SWASTA,26009,TK,Buahbatu,"Jl. Logam No. 9, Kel. Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat, Indonesia",id,"-6.958633,107.6446424","Jl. Perak Jl. Logam No.9, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287, Indonesia",-6.958633,107.6446424
